web-scraper-order,web-scraper-start-url,cfp_link,cfp_link-href,cfp_text
"1624355230-1251","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","ICMarkTech'21","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=136020&copyownerid=162681","Scope



ICMarkTech'21 - The 2021 International Conference on Marketing and Technologies, which will be held jointly at the  Departamento de Dirección de Empresas e Historia Económica of the Faculty of Economics, Business and Tourism, and the University Institute for Social Research and Tourism of the University of La Laguna, in the island of Tenerife in Spain, between 2 and 4 December 2021, is an international forum for researchers and professionals to present and discuss the latest innovations, trends, results, experiences and concerns in the various fields of Marketing and Technologies related to it.



We are pleased to invite you to submit your articles to ICMarkTech'21. Articles must be written in English. All submitted articles will be reviewed based on their relevance, originality, importance and clarity.



 



Topics

Papers submitted should relate to one or more of the main themes proposed for the Conference:



 



 Artificial Intelligence Applied in Marketing



 Virtual and Augmented Reality in Marketing



 Business Intelligence Databases and Marketing



 Data Mining and Big Data - Marketing Data Science



 Web Marketing, e-commerce and v-commerce



 Social Media and Networking



 Omnichannel and Marketing Communication



 Marketing, Geomarketing and IOT



 Marketing Automation and Marketing Inbound



 Machine Learning Applied to Marketing



 Customer Data Management and CRM



 Neuromarketing Technologies



 Mobile Marketing and Wearable Technologies



 Gamification Technologies to Marketing



 Blockchain Applied to Marketing



 Technologies Applied to Tourism Marketing



Submissions and Decisions



Submitted papers must comply with the format of Smart Innovation, Systems and Technologies (see Instructions for Authors at Springer Website), be written in English, must not have been published before, not be under review for any other conference or publication and not include any information leading to the authors’ identification. Therefore, the authors’ names, affiliations and bibliographic references should not be included in the version for evaluation by the Scientific Committee. This information should only be included in the camera-ready version, saved in Word or Latex format and also in PDF format. These files must be accompanied by the Consent to Publish form filled out, in a ZIP file, and uploaded at the conference management system.



Poster paper: Initial work with relevant ideas, opened to discussion. These papers are assigned a 2-page limit.



All papers will be subjected to a “double-blind review” by at least two members of the Scientific Committee.



Based on Scientific Committee evaluation, a paper can be rejected or accepted by the Conference Chairs. In the later case, it can be accepted as the type originally submitted or as another type.



The authors of accepted poster papers must also build and print a poster to be exhibited during the Conference.

This poster must follow an A1 or A2 vertical format. The Conference can includes Work Sessions where these posters are presented and orally discussed, with a 7 minute limit per poster.



The authors of accepted papers will have 15 minutes to present their work in a Conference Work Session; approximately 5 minutes of discussion will follow each presentation.

 



Publication and Indexing



To ensure that a full paper, poster paper or company paper is published, at least one of the authors must be fully registered by the 15th of October 2021, and the paper must comply with the suggested layout and page-limit. Additionally, all recommended changes must be addressed by the authors before they submit the camera-ready version.



No more than one paper per registration will be published. An extra fee must be paid for publication of additional papers, with a maximum of one additional paper per registration. One registration permits only the participation of one author in the conference.



Papers will be published in Proceedings by Springer, in SIST series. Poster and company papers will not be published, just presented in the conference.



Published full papers will be submitted for indexation by ISI, EI-Compendex, SCOPUS, DBLP and Google Scholar, among others, and will be available in the SpringerLink Digital Library.



 



Important Dates



Paper Submission: September 2, 2021

Notification of Acceptance: September 30, 2021

Payment of Registration, to ensure the inclusion of an accepted paper in the conference proceedings: October 15, 2021

Camera-ready Submission: October 15, 2021"
"1624355111-1204","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","SFM 2016","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=55929&copyownerid=78385","24TH SFM Call for Papers



Conference on the Theories and Practices of Securities and Financial Markets



Big Data and Behavioral Finance



 



Keynote Speaker: Jin-Chuan Duan, National University of Singapore



Venue: National Sun Yat-sen University, Kaohsiung, Taiwan



Date: Dec. 9-10, 2016



 



 



Submission Deadline: August 16, 2016



Notification of Acceptance: September 9, 2016



Three Best Paper Awards: Maximum US$ 2,000

*Four Journal of Financial Studies Award: US$ 500



** PBFJ Dual Submission



 



Paper submission



Please submit the following electronic files separately in PDF format to conference website, and all papers should be in English and maximum length of complete paper is 40 pages:



abstract (including title page, abstract and keywords)

complete paper, including title page, abstract and keywords

complete paper without name(s) of author(s)

 



Journal publication



Participating authors will have the option of simultaneously submitting their paper to Pacific-Basin Finance Journal (PBFJ).



Accepted papers may be published by the Journal of Financial Studies (Econlit, TSSCI) or Sun Yat-Sen Management Review (TSSCI). 

*JFS Award papers are obligated to be published by the Journal of Financial Studies. 



 



Registration fee



Early bird fee US$200 (Payment prior to October 21)



Full fee US$300 (Payment received after October 21)



(Fee includes 1 banquet, 2 luncheons and coffee breaks)



 



Contact



Prof. Tai Ma (Program Chair)



Department of Finance, National Sun Yat-sen University



Email: matai@finance.nsysu.edu.tw



Mr. Roy Huang (Conference Secretariat)



Email: sfm@finance.nsysu.edu.tw



Tel: 886-7-5252000 ext. 4830



Fax: 886-7-5251523



For on-line submission and other information please check our website: http://www.sfm.url.tw/"
"1624355062-1186","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","TIMSR 2015","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=41410&copyownerid=71115","With the advancement of technology, the opportunity to conduct business globally has increased. Global management combines knowledge of business, culture, history and social practices to help companies find a niche in the international business community and successfully work with other cultures. Global companies have challenge of global competition. The objectives of International Conference on “Innovative and Sustainable Management Practices: A Global Perspective 2015” are



To provide a platform for researchers, academicians, students as well as industry professionals from all over the world to present their research results and development activities in the various areas of Management.



To trigger new insights and disseminate new ideas.



To understand the operational issues and technological impact in the dynamic global environment.



To discuss legal and administrative issues in global management practices.



To understand the effects of globalization in context of good governance, humanity and social inclusion.



To inspire new strategies for sustainable development in globalized framework."
"1624355236-1253","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","ICEBB--Ei, Scopus 2021","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=127339&copyownerid=13881","Full Name: The 2021 4th International Conference on E-business and Business Engineering 

Abbreviation: ICEBB 2021

Time: October 15-17, 2021 

Place: Singapore 



Confernece website: http://icebb.org/



The 2021 4th International Conference on E-business and Business Engineering (ICEBB 2021), which will be held during October 15-17, 2021 in Singapore. ICEBB 2021, as the workshop of 2021 5th International Conference on E-Business and Internet (ICEBI 2021), aims to bring together researchers, scientists, engineers, and scholar students to exchange and share their experiences, new ideas, and research results about all aspects of Advances in E-business and Business Engineering, and discuss the practical challenges encountered and the solutions adopted.



Keynote Speakers

Prof. Ljiljana Trajkovic, Simon Fraser University, Canada (IEEE Life Fellow)

Prof. Shakil Akhtar, Clayton State University, USA

Prof. Wojciech Cellary, Poznan University of Economics and Business, Poland



Invited Speaker

Prof. Lee Pui Mun, Singapore University of Social Sciences, Singapore



Confernece Committee

Conference Chair

Prof. Ljiljana Trajkovic, Simon Fraser University, Canada / IEEE Life Fellow



Conference Local Chair

Prof. Lee Pui Mun, Singapore University of Social Sciences, Singapore



Conference Advisory Chair

Prof. Shakil Akhtar, Clayton State University, USA



Conference Program Co-Chairs

Prof. Tozaki Hajime, Waseda University, Japan

Prof. Wojciech Cellary, Poznan University of Economics and Business, Poland

Prof. Dimiter Velev, University of National and World Economy, Bulgaria



Publicity Co-Chairs

Prof. Yongbing Jiao, Taizhou University, China

Prof. Debjani Banerjee, Mumbai University, India



More committee, please view: http://icebb.org/com.html





Submission Methods: 

1. Electronic submission system: http://confsys.iconf.org/submission/icebb2021

2. Submission e-mail: icebb@chairmen.org



Call for papers: 

Innovative Business Models

Enterprise application integration

Business process re-engineering

Virtual enterprises and virtual markets

Trust and reputation in online agent systems

Personal agents and recommender systems

Big data and super computing

Big data analytics for e-business

IoS (Internet of Services) plus IoT

Service process modeling

Service quality assurance

Online credit and reputation evaluation

Electronic contract

Electronic invoice

3G technology and services for e-business

Open source version management

Authentication in e-business

Knowledge management and e-learning

Super computing and simulation of e-businesses

Applications of super computing



For more information about conference topics, please view: http://icebb.org/cfp.html



Paper publication:

1. IJEEEE: Some accepted papers will be recommended to be published in International Journal of e-Education, e-Business, e-Management and e-Learning (IJEEEE), (ISSN: 2010-3654), which will be indexed by Engineering & Technology Digital Library, Google Scholar, Electronic Journals Library, QUALIS, ProQuest, EI (INSPEC, IET).



2. As workshop of 2021 5th International Conference on E-Business and Internet (ICEBI 2021) , some acceptad papers will be published in the conference proceeding of ICEBI 2021, and sent to be indexed by EI Compendex and Scopus and submitted to be reviewed by Thomson Reuters Conference Proceedings Citation Index (ISI Web of Science). 



Call for TPC



Welcome scholars and researchers working in the fields of E-business and Business Engineering from all over the world to join in the conference committee as an technical program committee member. If you are interested in ICEBB2021, please send your CV to icebb@chairmen.org. All received CVs will be carefully reviewed. TPC member' s information will be shown on the official website of ICEBB2021. 





Conference Venue



Shaw Foundation Alumni House, National University of Singapore



Address: 11 Kent Ridge Drive, Singapore 119244



Tel: (+65) 6516 7700 Fax: (+65) 6464 1498 





Conference Program

Day 1 - 15 October, 2021-Sign-in for ICEBB 2021

Day 2 - 16 October, 2021-Openning Remarks & Keynote Speech & Session Presentations

Day 3 - 17 October, 2021-Session Presentations+Academic Visit





Contact Us



Conference Secretary：Mr. Theodore D.

email: icebb@chairmen.org

Tel: +86 134-3897-9298 (China)"
"1624355203-1239","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","XI PG Conference  2020","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=98819&copyownerid=161127","The XI Postgraduate Conference: Management, Hospitality & Tourism is co-organised by the School of Management, Hospitality & Tourism, University of the Algarve, and by the Lisbon Accounting and Business School, Polytechnic Institute of Lisbon, and this tenth edition will take place on 10 July 2020, in Faro. This conference offers young researchers an informal space for multidisciplinary discussion and critical reflection in the areas of tourism, hospitality, marketing, management, information and communication technologies, applied languages and literatures (to tourism, hospitality, marketing and management), and related research areas. 



The conference is open to postgraduate, masters and PhD students as well as researchers who have obtained their PhD over the last five years.



Conference Languages: Portuguese, English and Spanish.



Presentations: 20 minutes (+ 10 minutes for discussion) organised in thematic sessions.

Posters: (dimension A1, 594mm x 841mm) exhibited and presented at a time to be set in the programme. There will be a WTT session: We Talk Together - showcase of research papers with the possibility of debate between authors and participants.



Important information:

▪ All papers are anonymously evaluated by a minimum of two scientific reviewers;

▪ Each registered author cannot make more than two presentations.



All abstracts of papers presented at the conference will be published in the XI Postgraduate Conference booklet with ISBN.



After the conference, participants will be able to submit their work to the academic publications associated with the event."
"1624354930-1136","http://www.wikicfp.com/cfp/call?conference=marketing&page=6","CEBR 2014","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=36012&copyownerid=37782","The Central European Business Review (CEBR) is scholarly peer-reviewed journal focused on strategic business issues with a Central European perspective. We are looking for papers with a strategic focus in the fields of management, marketing, corporate finance, human resources management, logistics and entrepreneurship. The papers should have a Central European focus, methodological rigor, and especially clear and significant practical impact.



The journal is indexed in EBSCO, ProQuest, OCLC WorldCat, BASE, Central and Eastern European Online Library (CEEOL), Ulrich's Periodicals Directory, Directory of Open Access Journals (DOAJ), RePEc, Google Scholar, Cabell's Directory of Publishing Opportunities, Academic Journals Database, Libraries Resource Directory and Electronic Journals Library."
"1624355023-1171","http://www.wikicfp.com/cfp/call?conference=marketing&page=5","ESMC 2013","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=24621&copyownerid=40577","Conference theme:

 Using Social Marketing to deliver effective and efficient citizen focused social programmes.

 

The European Social Marketing Conference planning committee of the European Social Marketing Association now invites abstract submissions to be considered for oral and poster presentation at the conference.

 

The conference will bring together specialist practitioners from the private, public and NGO sectors together with academics, policy makers and researchers interested in applying marketing to social programmes.

 

The conference will focus on showcasing examples of good practice and debating how social marketing can be further developed in Europe. The event will explore the value that social marketing adds to the development and delivery of social programmes and its contribution to cost effectiveness and value for money. The current financial difficulties being faced by many parts of Europe at this time will also be reflected at the event.

 

Abstract Submissions Deadline – Wednesday 1 August 2012

 

Aims of the conference are to:

 1.Act as a face to face meeting opportunity for everyone in the network and others who may be interested in social marketing

2.A mechanism to promote the association’s profile

3.A vehicle for capturing and spreading good practice

4.A mechanism to encourage and enable joint working on research and applied social marketing

 

Submission details:

 

Abstracts should demonstrate the application of social marketing in promoting social good in any European country. They may describe policy change, field case studies, technical innovation, innovative research, teaching approaches or theoretical advancements. Of particular interest are submissions related to:  important current social issues and promoting the application of social marketing. 



Preference will be given to those submissions that clearly demonstrate the application of social marketing principles and to submissions that address one or more of the topic areas that are being emphasised at the conference:

 •Coordination and collaboration in the delivery of social programmes

•Ensuring and measuring efficiency and best value

•Promoting learning and application of social marketing

•Enhancing citizen engagement with social programme development

 

Notification of acceptance will be made no later Monday 13 August 2012. You will receive electronic confirmation of your submission. If you do not receive confirmation please email euro@wsmconference.com

 

Manuscripts in their final stages should be submitted as competitive papers. Manuscripts representing work that is still in its formative stages should be submitted as working papers. Long abstracts will be considered for review. Papers must not exceed 5, double spaced pages, including text, references, figures and tables. Font must be Arial pt.12. Papers not adhering to these guidelines will be returned.

 

Oral presentations will be to groups of up to 50 people. 25 minutes will be allotted to each presentation, followed by audience discussion.

 

Poster presentations will be made during planned sessions for poster viewing and all networking refreshment and lunch breaks.  



Submissions will be reviewed by the planning committee and should be submitted to the conference organisers at euro@wsmconference.com"
"1624354964-1150","http://www.wikicfp.com/cfp/call?conference=marketing&page=6","SCIT Journal 2010","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=8407&copyownerid=9365","CALL FOR PAPERS



SCIT Journal 2010, Vol. X, (ISSN 0974-5076)



Manuscript- Submission Due: 1st March 2010(Hard Deadline); Acceptance: 30th May 2010; Publication: August 2010



SCIT Journal is an endeavor that builds a symbolic relationship between research and practice in niche Information Technology (IT) domain. The Journal is a peer-reviewed journal, published by Symbiosis Center for Information Technology (SCIT).

Since its inception in 2001, SCIT Journal is attracting IT professionals, IT experts, management & technical practitioners, research scholars and students to present contemporary issues and innovative ideas associated with IT & Businesses. 

Scope:

The Journal invites papers on the following topics of interest but are not limited to: 

•	Business Process: Design , Modeling, Integration, Optimization and Re-engineering

•	Database, Data Mining and Data Warehousing : Business Intelligence and Dashboard

•	Distributed Networks, Wireless Networks, Mobile Communication and QoS.

•	ERP : Issues, Implementations, Risk assessment and Challenges

•	Virtualization and Green Computing

•	High Speed Networks

•	Next Generation Networks, Architectures & Services

•	Information Systems & Services, Information Security Practices, and Compliance Issues

•	Knowledge Management

•	Emergency Management Information System

•	IT Audit Tools & Competencies

•	IT Business Strategy

•	IT Governance

•	IT Project Management

•	IT Risk Management

•	Marketing : Globalization of IT Business, Product v/s Services, Strategy for IT Businesses

•	Network Security and IT Infrastructure Management

•	Requirements Engineering

•	Service Oriented Architecture

•	Cloud Computing

•	Software Product Development : Design, Configuration, Process Optimization, Strategies, Quality and Productivity

•	Human Resource Management in IT organization

Types of Contributions:

SCIT Journal welcomes research papers, review papers, technical reports, management reports and case studies, covering any topic related to the above mentioned areas in sufficient detail and depth to be of practical use to interested readers. 

Important dates:



Manuscript submission due:	1st March 2010(Hard Extension)

Notification of Revision /Acceptance / Rejection:	31st March 2010 

Revised Manuscript submission due:	30th April 2010 

Notification of Acceptance / Rejection:	30th May 2010 

Publication of Journal:	August 2010



Submission Details: 



Authors are invited to submit full papers for possible publication. The manuscript must be original and written in English. All submitted papers will be subject to double blind peer-review in accordance with the established practices of SCIT.



Authors should submit their complete manuscript electronically as a word file (MS Word 2003) to the editor at editor@scit.edu with subject “Paper Submission for SCIT Journal 2010, Vol X”. The manuscript format should follow the guidelines available at:  http://www.scit.edu/Author_Guidelines.htm.

 

Note: 

1.	Papers already published with the same contents or simultaneous submission of the same manuscript to other journals or conferences will not be considered for publication and will be rejected.

2.	Hardcopy submissions will not be accepted.





For more details and latest updates, kindly log on to http://www.scit.edu/SCIT_Journal.htm or drop an email to editor at editor@scit.edu"
"1624355179-1230","http://www.wikicfp.com/cfp/call?conference=marketing&page=2","ATIMC 2019","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=81159&copyownerid=129274","How can we advance the frontiers of management and move forward in today's rapidly changing and challenging business landscape? 



This question forms the heart of the theme for the 2019 conference.  We seek to challenge both scholars and practitioners to be bold and creative in exploring key and pressing issues as well as hot topics in business and management. This conference theme is intended to spur discussion and advance innovative research approaches which enhance both knowledge and practice.



We welcome your submission and participation in the 2019 Tsukuba MBAIB International Management Conference.



We invite submissions of two types:



Abstract and extended abstract

Both of which will be subjected to a blind review.



Abstracts should be approximately between 500 - 750 words and extended abstracts between 1,000 and 2,000 words. This is excluding title page (with title, and 3- 4 keywords), tables and references.



Abstract and structured abstract should indicate the following:



purpose (mandatory)

design / methodology / approach (mandatory)

findings (mandatory)

research limitations / implications (if applicable)

practical implications (if applicable)

social implications (if applicable)

originality / value (mandatory)

At the end of the abstract/ extended abstract, a reference list according to the APA style has to be included.



Papers should be submitted through the online Conference paper submission system.



Author details should not be included in the abstract/ extended abstract submissions. The details should only be provided through the online submission system.



Key Dates

July 22, 2018                                                 Submission opens



October 1, 2018  October 31, 2018              Submission deadline for Abstracts



November 15, 2018                                      Decision notification



December 8, 2018                                         Early-bird registration deadline



January 8, 2019                                             Final registration deadline



February 8-9, 2019                                        Tsukuba MBAIB International  Management Conference 



Tracks

Track 1: Finance, Accounting and Corporate Governance



Track 2: HRM and Cross-Cultural Issues



Track 3: Marketing



Track 4: International Business



Track 5: Strategy and Management"
"1624355053-1182","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","ICMS 2014","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=30479&copyownerid=50385","Call for Papers - ICMS2014



International Conference on

MARKETING STUDIES

June 18 - 20

Taipei, Taiwan

http://www.marketing-studies.org/



Organized by: Academy of Taiwan Information Systems Research(ATISR.)

Sponsored by: National Taipei University

Sponsored by: Tatung University

Sponsored by: International Business Academics Consortium(IBAC.)



The 2014 International Conference on Marketing Studies (ICMS2014) will be held on June 18-20, 2014, in Taipei, Taiwan. This conference provides a forum for researchers and practitioners to exchange research results and share development experiences on marketing research.

 

The upcoming ICMS2013 conference covers, but not limited to the following areas:

 

Track 1: Strategic Marketing

        Marketing Strategy and Management

        Ethics and Social Resposibility

        Marketing Human Resource Management

        Global and International Marketing

        Intercultural Marketing

Track 2: Business Marketing and Supply Chain

        Business to Business Marketing

        Sale Management

        Supply Chain Management

        Distribution and Logistics Management

Track 3: Consumer Behavior

        Consumer Behavior and Psychology

        Retailing

        Fashion and Luxury Product Marketing

        Consumer Neuroscience

Track 4: Internet Marketing

        Internet and Interactive Marketing

        Online Behavior and Psychology

        Social Networking

        Word-of-Mouths

        Virtual Reality and Internet Advertising

Track 5: Marketing Communication

        Advertising

        Promotion

        Branding

        Customer Relationship Management

        Relationship Marketing

Track 6: Tourism, Hospitality, and Service Marketing

        Tourism Management

        Hospitality Management

        Service Marketing

        Sports and Leisure Activities Marketing

Track 7: Social Marketing

        Social Marketing

        Green Marketing

        Nonprofit Marketing

Track 8: Marketing Research and Education

        Research Method

        Bibliometric and Literature

        Marketing Education

        Marketing Research: Past, Present, and Future

Track 9: Others

        All Other Marketing Relative Topics"
