tenure,contract,paperlessBilling,monthlyCharges,totalCharges,churn,gender,age,phoneService,multipleLines,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,internetService_Fiber optic,internetService_No,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check
0.0,0.0,0,0.020398009950248763,0.00017582520630157533,0,0,0.7714285714285715,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,0.5,1,0.7691542288557214,0.43459888409602393,1,0,0.18571428571428572,1,0,1,0,1,1,1,0,1,0,0,1,0
0.75,0.5,0,0.019402985074626844,0.12328863465866463,0,1,0.6428571428571428,1,0,0,0,0,0,0,0,0,1,1,0,0
0.25,0.0,1,0.7059701492537314,0.28010127531882967,0,0,0.22857142857142854,1,0,0,0,1,1,0,1,1,0,0,1,0
0.0,0.0,1,0.5114427860696518,0.005960474493623405,1,0,0.5857142857142857,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.7069651741293532,0.008263784696174042,1,0,0.9428571428571427,1,0,0,0,0,0,1,1,1,0,0,1,0
1.0,1.0,1,0.6582089552238807,0.7100993998499624,0,0,0.48571428571428565,1,1,1,0,1,1,1,1,0,0,1,0,0
0.5,0.0,1,0.68955223880597,0.3672402475618904,1,0,0.6,1,0,0,0,1,1,0,1,1,0,0,1,0
0.0,0.0,1,0.06865671641791044,0.009588334583645908,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,1,0
0.25,1.0,0,0.015422885572139305,0.05581864216054013,0,0,0.30000000000000004,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,0.0,1,0.46517412935323377,0.477799137284321,0,1,0.48571428571428565,1,1,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.37064676616915426,0.0888737809452363,0,1,0.7857142857142857,1,1,0,1,0,0,0,0,0,0,1,0,0
1.0,1.0,1,0.9104477611940299,0.9240435108777193,0,1,0.2857142857142857,1,1,0,1,1,1,1,1,1,0,0,0,0
0.75,1.0,1,0.41542288557213924,0.32834771192798196,0,0,0.02857142857142858,0,0,1,1,1,0,1,1,0,0,1,0,0
0.25,0.0,1,0.7019900497512437,0.19556451612903225,0,1,0.9714285714285714,1,1,1,1,0,1,0,0,1,0,1,0,0
0.0,0.0,1,0.16766169154228855,0.05128235183795949,1,0,0.8142857142857142,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5,0.0,1,0.3114427860696517,0.2417362153038259,0,0,0.22857142857142854,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,1,0.6273631840796019,0.045444954988747184,1,1,0.01428571428571429,1,1,0,1,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.013432835820895522,0.0023912228057014254,1,0,0.37142857142857144,1,0,0,0,0,0,0,0,0,1,0,1,0
1.0,1.0,1,0.46517412935323377,0.5463709677419354,0,1,0.3857142857142857,1,1,0,1,1,1,1,1,1,0,0,1,0
1.0,1.0,0,0.6233830845771144,0.5762495311327832,0,1,0.9142857142857143,1,1,0,1,1,0,1,1,0,0,0,0,0
0.0,0.0,1,0.5248756218905473,0.006118717179294823,1,1,0.6571428571428571,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.6646766169154228,0.08751992685671416,1,1,0.4571428571428572,1,1,0,0,0,0,0,1,1,0,0,1,0
0.0,0.0,1,0.2601990049751243,0.0030007501875468864,1,1,0.15714285714285714,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0,0.8641791044776118,0.798562921980495,0,1,0.7,1,1,0,1,1,0,1,1,1,0,1,0,0
1.0,1.0,1,0.9641791044776119,0.9426223743435858,0,0,0.02857142857142858,1,1,1,1,1,1,1,1,1,0,1,0,0
1.0,0.5,1,0.46517412935323377,0.4549418604651162,0,1,0.15714285714285714,1,0,1,0,0,0,1,0,0,0,0,0,1
0.25,0.0,1,0.01791044776119402,0.049500656414103526,0,0,0.8857142857142858,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.517910447761194,0.006036665416354087,1,1,0.8142857142857142,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.5,0,0.07064676616915422,0.08693970367591897,0,1,0.11428571428571427,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,1,0.863681592039801,0.7981819673668415,0,0,0.2857142857142857,1,1,1,0,1,0,1,1,1,0,0,1,0
0.0,0.5,0,0.008955223880596996,0.011264534883720928,0,1,0.5428571428571428,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.0,0,0.5333333333333332,0.4441637753188296,0,1,0.8857142857142858,1,1,1,0,0,1,0,1,0,0,0,1,0
0.0,0.0,1,0.5686567164179105,0.059663353338334585,0,1,0.41428571428571426,1,1,0,0,0,0,0,0,1,0,0,1,0
1.0,0.5,1,0.3129353233830846,0.35316250937734434,0,0,0.41428571428571426,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1,0.572636815920398,0.02445142535633908,1,0,0.6285714285714286,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0,0.5756218905472636,0.024556920480120023,0,0,0.04285714285714287,1,1,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,1,0.01691542288557213,0.14512026444111026,0,1,0.3571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,0.0,1,0.5059701492537313,0.16788962865716425,1,1,0.30000000000000004,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.3039800995024875,0.08359902475618904,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,1
0.25,0.0,0,0.6965174129353233,0.17365083458364589,1,0,0.5714285714285714,1,1,0,0,1,0,1,0,1,0,0,1,0
1.0,1.0,0,0.7069651741293532,0.7409860277569391,0,0,0.14285714285714285,1,1,1,1,1,1,1,1,0,0,1,0,0
0.25,0.0,1,0.7870646766169154,0.2374284977494373,1,0,0.7,1,1,0,0,0,0,1,1,1,0,0,1,0
0.75,1.0,0,0.013930348258706454,0.10605190360090021,0,0,0.4285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.07611940298507458,0.012975900225056262,1,1,0.7142857142857143,1,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.8194029850746268,0.11571642910727681,1,0,0.9428571428571427,1,1,0,0,1,0,1,1,1,0,0,1,0
1.0,1.0,0,0.5248756218905473,0.5387518754688672,0,0,0.7285714285714285,1,0,1,1,1,0,0,1,0,0,0,0,0
0.25,0.5,0,0.06069651741293533,0.06344359527381846,0,1,0.3571428571428571,1,1,0,0,0,0,0,0,0,1,0,0,1
0.75,1.0,0,0.014925373134328346,0.10660282258064514,0,0,0.7285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1.0,1,0.057213930348258696,0.03155476369092273,0,1,0.5714285714285714,1,1,0,0,0,0,0,0,0,1,0,0,0
0.75,0.0,1,0.8218905472636816,0.5297554857464365,1,1,0.7714285714285715,1,1,0,1,0,0,1,1,1,0,1,0,0
0.5,0.5,0,0.05870646766169152,0.09121225618904724,0,0,0.05714285714285716,1,1,0,0,0,0,0,0,0,1,1,0,0
1.0,0.0,1,0.5716417910447761,0.592308233308327,0,1,0.7285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,1
0.75,0.0,0,0.6592039800995024,0.4831325018754688,1,1,0.09999999999999998,1,1,0,0,0,0,1,0,1,0,0,1,0
1.0,0.5,0,0.8024875621890547,0.8092882595648911,0,0,0.44285714285714284,1,1,0,1,0,0,1,1,1,0,0,1,0
0.0,0.0,1,0.664179104477612,0.007759752438109526,0,1,0.7857142857142857,1,0,0,1,0,0,0,1,1,0,0,1,0
0.0,0.0,1,0.25920398009950246,0.0029890285071267806,0,1,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,0.019402985074626844,0.00016410352588146996,1,1,0.11428571428571427,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.46517412935323377,0.05112996999249812,0,1,0.7428571428571428,0,0,1,1,0,0,0,0,0,0,0,0,1
0.75,0.0,1,0.6661691542288557,0.46717929482370585,1,0,0.8428571428571429,1,1,0,1,1,0,0,0,1,0,0,0,0
1.0,1.0,1,0.008457711442786064,0.15227635033758438,0,1,0.48571428571428565,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.46517412935323377,0.02827269317329332,0,1,0.4,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,1,0.6024875621890546,0.23795011252813197,0,0,0.8428571428571429,1,0,0,0,0,0,0,1,1,0,0,1,0
0.25,0.5,0,0.5965174129353233,0.24528788447111777,0,0,0.9714285714285714,1,0,0,1,1,1,1,1,0,0,0,0,1
1.0,1.0,0,0.8656716417910447,0.886065266316579,0,1,0.2571428571428571,1,1,1,0,1,0,1,1,1,0,0,0,0
1.0,1.0,0,0.023880597014925342,0.14786899849962487,0,1,0.7285714285714285,1,0,0,0,0,0,0,0,0,1,1,0,0
0.25,0.5,1,0.5019900497512438,0.1588522130532633,0,1,0.7857142857142857,1,1,0,1,0,1,1,0,0,0,0,1,0
1.0,1.0,0,0.014925373134328346,0.13901326894223553,0,0,0.6142857142857143,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,0.0,1,0.7049751243781094,0.645325393848462,0,1,0.7714285714285715,1,1,1,1,1,0,0,0,1,0,0,1,0
0.0,0.0,1,0.7935323383084577,0.14713053263315828,1,1,0.7714285714285715,1,0,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.7582089552238807,0.053151959864966236,1,1,0.44285714285714284,1,0,0,0,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.4144278606965174,0.08907304951237807,0,1,0.2,1,0,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,1,0.654228855721393,0.07656601650412602,1,0,0.30000000000000004,1,1,0,0,0,0,0,1,1,0,0,1,0
0.5,0.0,1,0.9019900497512437,0.43180326331582897,0,1,0.7714285714285715,1,1,0,1,1,1,1,1,1,0,0,1,0
0.25,0.0,0,0.1527363184079602,0.06868904726181546,0,1,0.02857142857142858,0,0,1,0,1,0,0,0,0,0,0,0,1
0.0,0.0,0,0.3820895522388059,0.07748030757689421,1,1,0.5142857142857142,1,0,1,0,0,1,0,0,0,0,0,0,1
0.75,0.0,1,0.7666666666666666,0.6345297261815452,0,0,0.5857142857142857,1,0,0,1,1,1,1,0,1,0,1,0,0
0.5,1.0,1,0.062189054726368154,0.09256611027756938,1,0,0.37142857142857144,1,1,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,0,0.6601990049751243,0.6919542385596398,0,1,0.8857142857142858,1,0,1,1,0,1,0,0,1,0,0,0,0
0.5,0.0,0,0.8164179104477611,0.43279960615153784,0,0,0.05714285714285716,1,1,0,0,0,1,1,1,1,0,1,0,0
0.5,0.0,1,0.7129353233830846,0.3244678357089272,1,0,0.7714285714285715,1,1,0,0,1,0,0,1,1,0,0,1,0
1.0,0.5,0,0.6587064676616915,0.6115317891972993,0,0,0.08571428571428574,1,1,0,0,0,0,1,0,1,0,0,1,0
0.25,0.0,0,0.6218905472636815,0.1492404351087772,0,1,0.24285714285714288,1,0,1,1,0,0,0,0,1,0,0,0,0
0.75,0.0,0,0.4328358208955224,0.35246506939234806,0,0,0.8142857142857142,1,0,1,0,1,1,0,0,0,0,0,0,0
0.5,0.5,1,0.4522388059701493,0.2665978994748687,0,1,0.8142857142857142,1,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,1,0.06915422885572137,0.00961177794448612,1,1,0.6428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.5,0,0.5552238805970149,0.1019551762940735,1,0,0.0,1,1,0,0,0,1,1,1,0,0,0,0,1
0.5,0.0,0,0.690049751243781,0.3161102775693923,0,0,0.08571428571428574,1,0,1,0,1,1,0,0,1,0,0,1,0
1.0,1.0,0,0.01741293532338306,0.1525225056264066,0,1,0.15714285714285714,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,0,0.3656716417910447,0.09450018754688672,1,0,0.5142857142857142,1,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,1,0.7114427860696517,0.07143778132033007,1,1,0.30000000000000004,1,0,0,1,0,1,1,0,1,0,0,1,0
0.75,1.0,0,0.023880597014925342,0.13576636346586646,0,1,0.7571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,0.0,1,0.31940298507462683,0.12763737809452363,0,0,0.9428571428571427,0,0,0,1,0,0,1,1,0,0,0,1,0
0.75,0.5,0,0.5606965174129352,0.4962256189047261,0,0,0.34285714285714286,1,1,0,1,1,1,1,0,0,0,0,0,0
0.0,0.0,1,0.6059701492537314,0.09985113465866467,0,1,0.6142857142857143,1,0,0,0,0,0,0,1,1,0,1,0,0
0.0,1.0,0,0.020895522388059695,0.0001816860465116278,0,0,0.2857142857142857,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.46517412935323377,0.020653600900225052,1,1,0.3571428571428571,1,1,0,0,0,0,1,1,1,0,0,1,0
1.0,1.0,0,0.9323383084577114,0.9426106526631657,0,1,0.04285714285714287,1,0,1,1,1,1,1,1,1,0,0,0,0
1.0,1.0,0,0.015920398009950265,0.1420550450112528,0,1,0.09999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.7114427860696517,0.060917573143285816,0,0,0.5714285714285714,1,1,0,1,0,0,1,0,1,0,0,1,0
0.5,1.0,1,0.9024875621890548,0.4447733027006751,0,1,0.9999999999999999,1,1,1,0,1,1,1,1,1,0,0,1,0
0.75,0.5,0,0.013930348258706454,0.1175684546136534,0,1,0.6857142857142857,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.6427860696517412,0.05606479744936233,1,1,0.27142857142857146,1,1,0,0,0,0,1,0,1,0,0,1,0
1.0,1.0,0,0.745771144278607,0.7734433608402099,0,0,0.3285714285714285,1,1,1,1,1,1,1,1,0,0,1,0,0
1.0,0.5,0,0.6621890547263681,0.6637753188297073,0,0,0.5,1,0,1,1,1,0,0,0,1,0,0,0,0
0.0,0.5,1,0.46517412935323377,0.11208270817704424,0,1,0.3857142857142857,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.0,1,0.8517412935323382,0.6429634752438108,1,1,0.48571428571428565,1,1,0,1,1,0,1,1,1,0,0,1,0
0.25,1.0,0,0.05920398009950248,0.06587584396099024,0,1,0.4285714285714286,1,1,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,0,0.010945273631840807,0.08171769504876218,0,0,0.4285714285714286,1,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,1,0.6502487562189054,0.04679294823705926,1,0,0.44285714285714284,1,0,0,1,0,0,0,1,1,0,0,1,0
0.0,0.0,1,0.5601990049751243,0.02401186234058514,0,0,0.7857142857142857,1,0,1,0,0,0,0,0,1,0,0,1,0
0.5,1.0,0,0.020895522388059695,0.07651326894223556,0,1,0.7142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,1,0.6199004975124378,0.3849106807951987,0,0,0.7285714285714285,1,1,0,1,1,0,1,1,0,0,0,1,0
0.5,0.5,0,0.4278606965174129,0.2419003188297074,0,0,0.9571428571428572,0,0,1,0,1,1,1,1,0,0,0,0,1
0.0,0.0,1,0.021890547263681587,0.02895841147786946,0,0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,1.0,0,0.013432835820895522,0.11496624156039009,0,0,0.6428571428571428,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.7288557213930348,0.029972336834208548,1,0,0.6285714285714286,1,1,0,1,0,0,0,1,1,0,1,0,0
0.0,0.0,0,0.011940298507462671,0.027434593023255807,0,0,0.7999999999999999,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,1.0,0,0.07164179104477608,0.10220719242310576,0,1,0.44285714285714284,1,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.7626865671641792,0.04229182295573893,0,1,0.5285714285714286,1,0,1,1,0,1,0,1,1,0,0,0,1
0.5,0.0,1,0.30646766169154227,0.2450241466616654,1,0,0.7714285714285715,0,0,0,0,1,0,1,1,0,0,0,0,0
0.0,0.0,1,0.1099502487562189,0.03900975243810953,0,0,0.8714285714285713,0,0,0,0,0,1,0,0,0,0,0,0,1
0.25,0.0,1,0.7034825870646766,0.2584571924231057,1,1,0.3285714285714285,1,1,0,1,0,0,1,0,1,0,0,1,0
0.0,0.5,0,0.019900497512437804,0.014411806076519127,0,0,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.5,0,0.917910447761194,0.6842765378844711,0,0,0.8428571428571429,1,0,1,1,1,1,1,1,1,0,0,1,0
1.0,1.0,1,0.9547263681592041,0.934827456864216,1,0,0.5142857142857142,1,1,1,1,1,1,1,1,1,0,0,0,0
0.25,0.0,0,0.18159203980099503,0.11331348462115527,1,1,0.34285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0,0.5223880597014925,0.006089412978244559,1,0,0.22857142857142854,1,0,0,0,0,0,0,0,1,0,0,0,1
0.5,0.5,0,0.013432835820895522,0.0828019504876219,0,0,0.8714285714285713,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.217910447761194,0.011915088147036755,1,1,0.8857142857142858,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,1,0.5805970149253731,0.10554201050262564,0,0,0.6714285714285714,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.6671641791044776,0.08778366466616652,0,0,0.37142857142857144,1,0,0,0,1,0,0,1,1,0,1,0,0
1.0,0.0,0,0.8074626865671642,0.7085286946736684,0,1,0.02857142857142858,1,1,1,0,1,1,1,0,1,0,0,0,0
0.5,1.0,1,0.0681592039800995,0.12430842085521379,0,0,0.30000000000000004,1,1,0,0,0,0,0,0,0,1,0,1,0
0.5,0.0,1,0.7870646766169154,0.40859433608402096,1,0,0.41428571428571426,1,1,0,1,1,0,1,0,1,0,0,0,0
1.0,0.5,1,0.5258706467661691,0.48117498124531116,0,0,0.44285714285714284,1,1,1,1,1,1,0,0,0,0,1,0,0
0.5,0.5,1,0.2194029850746268,0.18202597524381092,0,0,0.7142857142857143,0,0,1,1,0,1,0,0,0,0,0,0,0
0.25,0.0,1,0.31094527363184077,0.14865435108777192,0,0,0.11428571428571427,1,1,0,0,0,0,0,0,0,0,0,0,1
0.75,0.0,1,0.46517412935323377,0.4016082145536384,0,0,0.01428571428571429,1,0,0,1,0,0,0,0,1,0,1,0,0
1.0,1.0,1,0.009452736318407956,0.15533570892723178,0,0,0.34285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.5,0,0.16965174129353228,0.026760596399099768,0,1,0.02857142857142858,0,0,1,0,1,0,0,0,0,0,0,0,1
1.0,0.5,0,0.582089552238806,0.528583317704426,0,1,0.4,1,0,0,1,1,1,1,1,0,0,1,0,0
1.0,1.0,1,0.6243781094527363,0.5769645536384095,0,1,0.3285714285714285,1,1,0,0,1,1,1,1,0,0,0,0,0
0.0,0.5,0,0.464179104477612,0.07387003000750186,0,0,0.2142857142857143,1,0,0,1,0,1,0,1,0,0,0,0,1
1.0,0.5,0,0.42885572139303485,0.46522763503375836,0,0,0.27142857142857146,1,0,1,1,1,0,0,0,0,0,0,0,0
0.25,0.0,0,0.3567164179104477,0.1563320517629407,0,0,0.5285714285714286,1,1,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,1,0.061194029850746234,0.1808420855213803,0,1,0.8142857142857142,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,0.5139303482587065,0.49759705551387845,0,1,0.7,1,1,1,0,1,0,0,1,0,0,0,0,1
0.0,0.0,1,0.3696517412935323,0.004290135033758439,1,0,0.4714285714285714,1,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,1,0.845771144278607,0.820775506376594,0,1,0.8857142857142858,1,0,1,1,1,0,1,1,1,0,1,0,0
1.0,1.0,1,0.28656716417910444,0.38936491935483863,0,0,0.4,0,0,0,0,1,1,0,1,0,0,0,1,0
0.0,0.0,1,0.013930348258706454,0.007009564891222803,0,1,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.5169154228855721,0.006024943735933982,0,0,0.8142857142857142,1,0,0,0,0,0,0,0,1,0,0,1,0
0.25,0.5,1,0.5736318407960199,0.18462818829707425,0,1,0.7,1,1,1,0,0,0,1,1,0,0,0,0,0
1.0,1.0,0,0.06417910447761191,0.20335943360840208,0,0,0.6428571428571428,1,1,0,0,0,0,0,0,0,1,0,0,0
0.25,0.0,1,0.8039800995024875,0.334495733308327,1,0,0.44285714285714284,1,1,0,0,1,0,1,1,1,0,0,0,0
1.0,1.0,0,0.9154228855721392,0.8894938578394598,0,0,0.5142857142857142,1,1,1,0,1,1,1,1,1,0,1,0,0
1.0,1.0,1,0.664179104477612,0.6354557389347336,0,0,0.30000000000000004,1,1,1,0,1,1,1,1,0,0,1,0,0
0.0,0.0,1,0.3666666666666667,0.010713615903975992,1,1,0.05714285714285716,1,0,1,0,1,0,0,0,0,0,0,0,1
0.0,0.0,0,0.01691542288557213,0.00013479932483120762,0,1,0.8571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,0,0.06865671641791044,0.050860371342835706,0,1,0.7571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25,0.0,1,0.4134328358208955,0.13097805701425355,0,0,0.37142857142857144,1,0,0,1,0,0,0,1,0,0,0,0,1
0.5,0.0,0,0.6527363184079601,0.39094148537134277,0,0,0.02857142857142858,1,1,0,0,0,0,0,1,1,0,0,0,0
0.25,0.0,0,0.46517412935323377,0.15779726181545384,0,1,0.04285714285714287,1,1,0,0,0,0,0,0,1,0,0,0,1
0.75,0.5,1,0.553233830845771,0.41330645161290314,0,0,0.7857142857142857,1,1,0,1,1,1,1,0,0,0,0,0,0
0.0,0.0,0,0.4099502487562189,0.039607558139534885,0,1,0.9714285714285714,1,0,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0,0.01243781094527363,0.016082145536384092,0,0,0.12857142857142856,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.8358208955223881,0.1536067610652663,1,1,0.5285714285714286,1,1,0,0,1,0,1,1,1,0,1,0,0
0.75,0.5,0,0.9109452736318407,0.718539009752438,0,0,0.0,1,1,1,1,1,0,1,1,1,0,0,0,0
0.75,0.0,1,0.7641791044776118,0.521444814328582,1,0,0.9714285714285714,1,1,0,1,0,1,1,0,1,0,0,1,0
1.0,0.0,1,0.34975124378109446,0.4171746061515378,0,0,0.11428571428571427,0,0,0,0,1,1,1,1,0,0,1,0,0
1.0,0.0,0,0.6527363184079601,0.6563144692423105,0,1,0.8285714285714286,1,1,1,1,0,0,0,0,1,0,0,0,0
0.0,0.0,0,0.01691542288557213,0.004811749812453112,0,0,0.9142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,0.0,1,0.8552238805970148,0.6329238559639909,1,1,0.14285714285714285,1,1,1,0,1,0,1,1,1,0,0,1,0
0.25,0.0,1,0.7139303482587065,0.24043510877719426,0,1,0.3857142857142857,1,0,1,1,0,0,0,1,1,0,0,1,0
0.5,0.5,0,0.8044776119402984,0.45082755063765934,0,0,0.27142857142857146,1,0,1,1,0,0,1,1,1,0,0,0,1
0.5,0.0,0,0.7243781094527363,0.33931920480120026,0,1,0.48571428571428565,1,0,0,0,0,0,1,1,1,0,0,1,0
0.25,0.0,1,0.745771144278607,0.17259002250562638,1,0,0.9857142857142857,1,0,0,1,1,0,0,1,1,0,1,0,0
1.0,1.0,1,0.026865671641791017,0.14513784696174042,0,1,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,0.46517412935323377,0.020653600900225052,1,1,0.17142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.013930348258706454,0.0024029444861215295,0,1,0.17142857142857143,1,0,0,0,0,0,0,0,0,1,0,1,0
0.0,0.5,0,0.02238805970149252,0.002602213053263315,0,0,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,0.5,1,0.7104477611940299,0.3761018379594898,0,0,0.5857142857142857,1,1,1,0,1,1,1,1,0,0,1,0,0
0.75,1.0,0,0.5661691542288557,0.394194251687922,0,1,0.14285714285714285,1,1,1,0,1,1,0,1,0,0,1,0,0
0.0,0.0,1,0.5213930348258707,0.03092179294823706,0,1,0.44285714285714284,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.0,1,0.8552238805970148,0.3764300450112528,1,0,0.4571428571428572,1,1,0,0,1,1,1,1,1,0,0,1,0
0.75,0.0,0,0.7144278606965173,0.4938988653413352,0,1,0.5857142857142857,1,0,1,0,1,0,0,1,1,0,0,1,0
1.0,0.0,1,0.7014925373134329,0.6115728150787696,0,0,0.5571428571428572,1,1,0,0,1,0,0,1,1,0,1,0,0
0.0,0.0,1,0.46517412935323377,0.07398724681170292,1,1,0.7,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5,0.0,0,0.7238805970149254,0.3711318454613653,0,1,0.09999999999999998,1,1,1,0,0,0,0,1,1,0,1,0,0
0.0,0.0,1,0.11343283582089547,0.011698237059264814,1,1,0.8571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,0.5,1,0.7218905472636815,0.33838147036759186,0,1,0.9857142857142857,1,0,1,1,0,0,0,1,1,0,0,1,0
0.5,0.0,1,0.5930348258706467,0.39018543698424596,1,1,0.8142857142857142,1,1,0,1,0,0,0,0,1,0,0,1,0
0.75,1.0,1,0.006965174129353213,0.11774427981995497,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.5,1,0.8124378109452737,0.7121038072018004,0,1,0.5714285714285714,1,1,0,0,1,0,1,1,1,0,0,1,0
0.5,0.0,1,0.372636815920398,0.2654843398349587,0,1,0.6142857142857143,1,1,0,0,1,0,0,0,0,0,0,0,0
0.75,0.5,1,0.9213930348258706,0.608490013128282,1,1,0.8428571428571429,1,1,1,0,1,1,1,1,1,0,1,0,0
1.0,1.0,1,0.7333333333333334,0.7738184546136534,0,1,0.8857142857142858,1,1,1,1,1,1,1,1,0,0,1,0,0
0.0,0.0,0,0.6194029850746269,0.0072322768192048005,1,1,0.8428571428571429,1,0,0,0,0,0,0,1,1,0,0,1,0
0.5,0.0,0,0.37213930348258706,0.27176716054013494,0,0,0.30000000000000004,1,1,0,0,1,0,0,0,0,0,0,1,0
0.25,0.0,1,0.5616915422885572,0.15540603900975244,0,0,0.2571428571428571,1,0,0,1,0,0,0,0,1,0,0,1,0
0.0,0.5,1,0.854726368159204,0.15650201612903225,0,0,0.5285714285714286,1,1,0,1,1,0,1,1,1,0,1,0,0
1.0,0.5,1,0.6507462686567165,0.6645489497374344,0,0,0.6714285714285714,1,1,0,1,0,1,0,0,1,0,0,0,0
0.0,0.0,1,0.53681592039801,0.03164853713428357,1,1,0.8285714285714286,1,1,0,0,0,0,0,0,1,0,0,0,0
0.25,1.0,0,0.07213930348258707,0.07252203675918979,0,1,0.5714285714285714,1,1,0,0,0,0,0,0,0,1,1,0,0
0.5,0.0,1,0.7094527363184079,0.4491572111777944,1,1,0.7285714285714285,1,0,0,0,0,0,1,1,1,0,0,0,1
0.5,0.0,1,0.7661691542288557,0.46672214928732175,1,1,0.2571428571428571,1,1,0,1,1,0,1,0,1,0,0,0,0
0.75,0.0,1,0.7701492537313434,0.580809264816204,0,1,0.9428571428571427,1,1,0,1,0,1,0,1,1,0,1,0,0
